GeoFIPS,GeoName,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
6031,"Kings, CA",4447898,4318502,4452325,4899529,4906911,5097044,5290349,5296250,5554037,6340628,6709291,6613040,6796223,
6033,"Lake, CA",2034252,2072300,2119199,2241684,2366677,2422965,2547917,2625869,2726268,2998383,3224235,3123439,3282773,
6035,"Lassen, CA",976210,962323,940872,967576,1015521,1046637,1056481,1072008,1084294,1228249,1301988,1248927,1261957,
6037,"Los Angeles, CA",448886977,477907190,475453288,503099674,535960148,554158129,573348398,595765931,629245755,678659849,721712800,728349845,766331882,
6039,"Madera, CA",4446463,4674829,4840670,5167474,5246433,5497117,5687523,5815299,6074666,6896835,7624891,7371293,7691441,
6041,"Marin, CA",22828237,24416303,24806255,26755509,28764641,29825203,31324429,33770671,35941360,38007035,42948119,43330639,46196076,
6043,"Mariposa, CA",668438,674319,683099,723456,770497,819746,855857,884466,919521,980104,1036750,1047585,1118071,
6045,"Mendocino, CA",3312742,3295336,3361037,3583511,3745679,3847743,4000436,4155689,4314307,4782184,5158878,4996532,5172576,
6047,"Merced, CA",7738146,7902641,8269597,9079656,9400054,9575058,9919653,10148451,10728033,12456741,13654549,13543535,13776747,
6049,"Modoc, CA",345372,338857,343230,367448,382445,383518,380517,381904,407960,470393,483931,511854,519789,
6051,"Mono, CA",586890,565771,561458,579553,590257,608931,683435,663504,727151,800644,842765,867358,916969,
6053,"Monterey, CA",17462059,18256300,19005460,19989436,21593394,22267892,22772964,23001148,24504951,26807865,28527642,28634611,30339685,
6055,"Napa, CA",6644810,7334742,7603966,8212768,8890655,9415486,9595776,9657020,10194797,11412522,11911814,11999926,12830374,
6057,"Nevada, CA",4674817,4806974,4858103,5119284,5313879,5565078,5669101,5821249,6165852,6654991,7309781,7333900,7781463,
6059,"Orange, CA",156467073,167428549,166542339,173769675,187042532,194223700,202337241,210648610,221785219,239226060,258628044,267134967,282269399,
6061,"Placer, CA",17691189,18866670,19386534,20439566,21893973,23059644,24314724,25586686,27150590,29725079,32886037,33705721,35628496,
6063,"Plumas, CA",784030,764527,772589,813656,830092,855026,884140,926506,975771,1076893,1173329,1173684,1248118,
6065,"Riverside, CA",72179702,73771301,76069949,79630223,84597340,88997439,92451456,96994918,103647288,115415017,126651219,127575613,133563233,
6067,"Sacramento, CA",56971040,58911556,60921536,64560357,69100516,71627441,74690008,78526608,82829648,91355811,98181711,99000141,104260801,
6069,"San Benito, CA",2073624,2150991,2257136,2344649,2574650,2751653,2936976,3094215,3418981,3913642,4162157,4226425,4444976,
6071,"San Bernardino, CA",63385754,64760552,66327570,69951380,74258677,77453102,80031472,83514331,89202022,99003275,109157423,108075879,111575931,
6073,"San Diego, CA",144475867,151092176,155648494,164691400,174081824,180838809,187630531,194949226,204627597,222761986,240062927,246463680,262611416,
6075,"San Francisco, CA",65202071,71831160,73391437,81851860,89619269,96454751,103185030,111996017,112277739,119725318,130747503,125186977,132976966,
6077,"San Joaquin, CA",22918431,23605656,24541217,25983911,27994154,29427807,30735741,32261357,34997298,40306154,44187154,44932867,46871534,
6079,"San Luis Obispo, CA",11443277,11971219,12342485,13091879,13980423,14406406,15144287,15708604,16679450,17812663,19186225,19494705,20663641,
6081,"San Mateo, CA",57392287,63988582,64197935,68912173,76041603,79961246,87958938,95143957,99156583,107790429,129020524,118742219,125587893,
6083,"Santa Barbara, CA",20369091,21509851,21378868,22648262,24099747,24476667,25499526,26706505,27972670,30969628,33613226,34927083,37046666,
6085,"Santa Clara, CA",119185630,132084416,134103796,146464866,161471908,175007448,190293049,207881196,218812289,235337536,272410237,267278720,283486355,
6087,"Santa Cruz, CA",13060271,13782878,14052964,14653925,15572810,16070715,17075441,17767743,18960307,20914739,23107862,22022517,23102260,
6089,"Shasta, CA",6225086,6339555,6419867,6826076,7237895,7447216,7748179,7976743,8321824,9329532,9918584,9872161,10326269,
6091,"Sierra, CA",105608,109907,110659,115118,114905,118828,124641,127577,135185,146501,156405,164011,168028,
6093,"Siskiyou, CA",1486467,1485396,1501555,1595843,1727276,1780504,1828306,1868074,1921753,2182398,2333395,2291157,2365641,
6095,"Solano, CA",16111580,16405087,17030120,17772699,19027697,20112104,20892491,21899263,23381119,26552853,26959778,27390102,28512267,
6097,"Sonoma, CA",21654619,22636604,23447713,24800332,26783825,27836308,28988972,30283557,32341692,35466237,38011659,38026852,40300655,
6099,"Stanislaus, CA",17014910,17601548,18017956,19434810,20836373,21499589,22172349,22792301,23976063,26953234,28983618,28489025,29276612,
6101,"Sutter, CA",3347810,3316694,3479029,3520557,3786330,3902972,3966809,4168235,4374413,4917284,5314843,5167456,5322023,
6103,"Tehama, CA",1901761,1985538,1997274,2144884,2261405,2309054,2454516,2512451,2648591,2922467,3148627,3063422,3234326,
6105,"Trinity, CA",386509,384966,391001,418089,445463,450849,459881,482368,500010,535927,577947,572658,603562,
6107,"Tulare, CA",14153502,14166005,14527758,15981107,16328948,17149047,17681249,17824523,18732496,21601769,23419634,22793015,23439844,
6109,"Tuolumne, CA",1968693,1991885,1960445,2070631,2213043,2301639,2358873,2411046,2530898,2747999,2920031,2890835,3078775,
6111,"Ventura, CA",39733578,41338513,41728534,43769630,45901737,47265014,48791042,50711842,53196126,57156763,62577492,62171450,64929868,
6113,"Yolo, CA",8633908,8872149,9148342,9678514,10307702,10654951,10961869,11304743,11982281,13019078,14128918,14242589,14949143,
6115,"Yuba, CA",2348702,2380889,2461991,2544858,2738968,2853823,2937225,3108945,3306197,3734479,4099652,4131783,4336290,
8001,"Adams, CO*",14716886,15606300,16301769,17635048,18717194,19734395,20611747,22068627,23255841,25228493,27848107,29919128,31245190,
8003,"Alamosa, CO",477003,478003,492142,515327,546967,546412,558210,593717,619861,667390,734427,733635,768141,
8005,"Arapahoe, CO",28160778,29423613,29971181,32493649,34057679,35335152,36021953,39833663,42168238,45199260,48421032,51210570,53796680,
8007,"Archuleta, CO",395297,402997,416411,456516,485262,508679,534405,575691,610945,677319,739976,779577,819008,
8009,"Baca, CO",161050,132441,156335,133874,132967,129725,151247,147684,143310,160660,174588,198697,210230,
8011,"Bent, CO",144925,136988,136344,143013,148660,144746,140995,156471,157225,165236,187114,185922,199874,
8013,"Boulder, CO*",15739217,16629822,17381687,18682169,20257478,20790581,22267272,23504502,25888134,27130774,30385640,31367256,33211013,
8014,"Broomfield, CO*",3234213,3452536,3322689,3564996,3831771,4051635,4355912,4744227,5266930,5581197,6146968,6559108,6905105,
8015,"Chaffee, CO",595003,611922,641086,703711,749602,800787,850418,927978,1009070,1090929,1230674,1276663,1405737,
8017,"Cheyenne, CO",108150,94308,108365,94957,79662,71467,72388,73745,96054,81487,118054,137249,149669,
8019,"Clear Creek, CO",426427,439665,460164,475125,510020,530106,554982,556287,618153,646284,686955,701240,740452,
8021,"Conejos, CO",217649,219450,223428,236707,258203,258436,266112,284173,288932,306202,347582,345552,359249,
8023,"Costilla, CO",98016,94659,97452,100121,109657,113787,117277,123567,129310,137985,151552,146652,155589,
8025,"Crowley, CO",95656,95969,98229,102869,119948,113617,108527,118781,120365,127876,144326,135973,146657,
8027,"Custer, CO",148247,142716,155774,170471,182821,188545,189323,199478,214960,226686,259857,279554,306661,
8029,"Delta, CO",937138,948771,950399,980181,1007534,1001494,1046044,1121259,1197745,1321927,1455832,1528277,1609864,
8031,"Denver, CO",33108014,35948591,40027461,44887556,45466399,43032217,50999321,55200348,59585553,62212475,73749443,82107141,84239010,
8033,"Dolores, CO",62772,60770,65166,66230,71833,68638,71132,74681,80572,87281,100228,98714,102245,
8035,"Douglas, CO",16828234,18267141,19356916,20916754,19785387,19140913,20443256,24112813,26900092,29963149,33288192,36712304,39897379,
8037,"Eagle, CO",2418350,2496727,2958086,3213595,3547319,3679205,3968599,4457400,4607257,4955256,5737304,6493492,7115696,
8039,"Elbert, CO",1111392,1034443,1109563,1184427,1254144,1333528,1399703,1525438,1609197,1705283,1941083,2051339,2202238,
8041,"El Paso, CO",25662942,26571393,26837494,28411452,29834190,30742259,32462334,34353625,36620938,39840175,43996423,45843625,48997589,
8043,"Fremont, CO",1285832,1287109,1305792,1366455,1441362,1513518,1543788,1652790,1698552,1872702,2056058,2098863,2201031,
8045,"Garfield, CO",2255612,2394447,2538408,2850157,3171934,3116134,3253137,3425759,3558320,3643709,3873596,4162762,4491923,
8047,"Gilpin, CO",197371,199602,232683,240859,257253,273258,282804,288667,310755,326306,370330,393212,415857,
8049,"Grand, CO",503117,527550,601724,627834,679979,687874,742389,812483,849567,879747,1002172,1103223,1212184,
8051,"Gunnison, CO",565437,555137,588047,633708,672628,715247,748590,808270,865579,945079,1072365,1144445,1227795,
8053,"Hinsdale, CO",34366,31117,31301,32452,33684,35319,36150,37367,39928,42243,46138,49079,55611,
8055,"Huerfano, CO",204225,214573,215892,224787,234260,249617,254156,266130,278670,305007,343116,332819,360141,
8057,"Jackson, CO",54584,46948,53546,58689,64963,61847,66699,76051,75604,79513,83910,87392,95133,
8059,"Jefferson, CO*",25532489,26711508,27974601,29945735,31606023,32621058,34209686,36131039,38415200,39990160,43870645,47133457,49311378,
8061,"Kiowa, CO",71232,71119,91830,76477,63363,58716,55569,61196,74014,78537,99576,99724,110863,
8063,"Kit Carson, CO",290354,283684,289617,287115,283454,296076,262686,257123,297000,293597,366989,361840,391305,
8065,"Lake, CO",213608,209256,216174,226835,239559,246879,259508,279649,298471,325843,360023,379713,401006,
8067,"La Plata, CO",2245654,2386291,2720185,2864618,2919347,2891368,2892615,3144411,3279907,3379815,3676317,4069082,4369611,
8069,"Larimer, CO",11937108,12671282,13372320,14466510,15478499,16293556,17688537,18810826,20048096,21421236,23624519,24964603,26476867,
8071,"Las Animas, CO",452337,465839,477371,497763,489193,482564,502386,548360,549366,608178,646203,659723,678903,
8073,"Lincoln, CO",149473,145546,138603,156801,153767,146948,147268,155067,167119,188079,206996,222444,235295,
8075,"Logan, CO",881303,946134,981581,1030310,1066354,1071945,979980,967824,934361,921343,1045554,1094038,1180890,
8077,"Mesa, CO",5248190,5448678,5516467,5832309,5976511,5978899,6387317,6820162,7119598,7554892,8353034,8782887,9146500,
8079,"Mineral, CO",36282,34930,38759,40638,44824,45527,46810,49761,54102,56191,63137,66647,72968,
8081,"Moffat, CO",485209,496081,508892,519076,516604,520442,519200,551385,544869,596180,609464,652220,691363,
8083,"Montezuma, CO",845258,862495,907172,1003776,1032187,1029245,1045673,1093755,1133503,1215842,1346685,1356452,1415569,
8085,"Montrose, CO",1272275,1295409,1306721,1388663,1466517,1490632,1572046,1720036,1812050,1965193,2187577,2327284,2404707,
8087,"Morgan, CO",967640,1000862,1018934,1108687,1143667,1170134,1149057,1269997,1293250,1367864,1513481,1551378,1595014,
8089,"Otero, CO",569610,568935,570340,594919,619008,608673,613384,651007,672700,736638,785324,781546,812386,
8091,"Ouray, CO",186306,195438,214131,230415,244755,260245,264536,297976,319626,356259,422218,427216,450546,
8093,"Park, CO",568329,571929,583164,605949,662676,726437,768475,796088,862989,912260,1026743,1058136,1142691,
8095,"Phillips, CO",189517,178366,169094,167661,163796,181661,171097,179668,188187,199193,231713,252899,260173,
8097,"Pitkin, CO",1590969,1880459,1767881,2156583,2277639,2371331,2409100,2669187,3057939,2835764,3334300,3930025,4371909,
8099,"Prowers, CO",420875,431405,459324,453105,472352,467976,448160,469275,467636,494858,546118,552671,582897,
8101,"Pueblo, CO",4865919,4990375,5082812,5347467,5613207,5791897,5980659,6326419,6597482,7276936,7942966,7965391,8320373,
8103,"Rio Blanco, CO",278958,286366,292182,304082,294471,274074,281425,300205,312366,324806,361752,390161,414454,
8105,"Rio Grande, CO",404059,404067,420615,438853,467752,465748,469156,508748,541454,589856,634672,643515,694460,
8107,"Routt, CO",1394018,1418245,1411743,1551067,1672603,1697734,1944991,1988338,2134328,2261425,2685038,3053885,3288798,
8109,"Saguache, CO",170772,162111,174879,187691,207349,198139,196911,218867,238480,256339,286419,275673,297567,
8111,"San Juan, CO",28596,30678,35596,33592,37706,33385,32251,31918,33960,38168,42806,41322,43172,
8113,"San Miguel, CO",379229,386985,450200,543638,593549,578549,615674,682589,753769,807301,1005826,1165009,1213596,
8115,"Sedgwick, CO",110123,112401,112842,111762,104580,105890,95703,90535,100530,98479,122095,130216,130839,
8117,"Summit, CO",1343325,1376836,1536097,1638450,1795842,1859712,1959292,2127656,2337418,2402546,2645911,3006272,3286752,
8119,"Teller, CO",969628,987616,989291,1031479,1071728,1118748,1177217,1222881,1319184,1423490,1565630,1566007,1668435,
8121,"Washington, CO",191254,183483,184310,183104,188479,179993,166732,174572,189986,198105,231977,259090,249734,
8123,"Weld, CO*",9187200,9801325,10481395,11726005,12516198,12938222,13517947,14980012,16026432,17256855,19163205,20746942,22185330,
8125,"Yuma, CO",448869,491127,486079,498257,501689,507153,416812,414532,434993,409445,492257,525856,565330,
9001,"Fairfield, CT*",95763724,95456676,89816686,94765954,96431968,98903423,102056991,108026996,108794715,108366785,118270214,126650456,136488724,
9003,"Hartford, CT*",47062128,48208151,48512418,50273845,51987331,52679173,53701749,55695477,57157751,59685618,62879377,64816853,68540762,
9005,"Litchfield, CT*",9852604,10170898,10062121,10249265,10518576,10675399,10808799,11117423,11958002,12801009,14289042,14404292,15031674,
9007,"Middlesex, CT*",9081285,9412169,9452158,9819473,10092924,10261133,10412357,10733173,11137830,11611666,12206693,12729400,13427992,
9009,"New Haven, CT*",39765111,40677916,40911228,42155161,43407412,43905396,44624504,46564739,48808928,51435245,55653979,56424053,59369050,
9011,"New London, CT*",13071673,13310126,13216227,13546462,14146886,14449565,14772421,15017232,15577927,16286095,17303620,17884248,18915834,
9013,"Tolland, CT*",7175311,7317611,7290659,7599516,7790751,7919381,8017228,8234376,8605138,8958697,9449710,9744151,10345777,
9015,"Windham, CT*",4533929,4579538,4572831,4674345,4809006,4905240,5057052,5192778,5523939,5884656,6238833,6357968,6610040,
9110,"Capitol, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9120,"Greater Bridgeport, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9130,"Lower Connecticut River Valley, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9140,"Naugatuck Valley, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9150,"Northeastern Connecticut, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9160,"Northwest Hills, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9170,"South Central Connecticut, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9180,"Southeastern Connecticut, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
9190,"Western Connecticut, CT*",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),
10001,"Kent, DE",5866771,5944793,6151281,6376046,6519354,6845986,7182594,7543351,7977830,8275818,9169610,9569502,10041990,
10003,"New Castle, DE",26114830,25928662,25722462,26686408,27855744,28573059,29825559,31739200,32077056,33337729,35506219,38752046,38503156,
10005,"Sussex, DE",7779003,8249100,8804028,9360437,10251159,10509356,11068981,11867812,12719499,13456238,15500033,17065330,18398647,
11001,"District of Columbia, DC",41361087,42582290,43213780,46123985,49741739,52190604,54158673,56395716,57511226,60879976,65682867,68247037,73296229,
12001,"Alachua, FL",9139530,9148337,9210631,9705972,10139808,10532439,11236264,11921072,12537602,13343396,14588182,15014010,16315123,
12003,"Baker, FL",720127,728280,740848,762288,803172,850119,899974,933027,979514,1076314,1222188,1241239,1312645,
12005,"Bay, FL",6453325,6489950,6546238,6890938,7278242,7494033,7614967,7938513,8111063,8738268,9775642,10014228,10825503,
12007,"Bradford, FL",751516,758408,774135,795792,828850,835278,890285,928237,964277,1058547,1149406,1136558,1221239,
12009,"Brevard, FL",20957599,20908217,20869883,21684068,23078249,23952989,25556036,27177629,28928242,31197206,34427948,36094219,39392610,
12011,"Broward, FL",74673005,76214206,75353173,80216653,86301314,88402346,93005061,97821480,104108739,110543131,122685293,131427027,143383838,
12013,"Calhoun, FL",347690,342992,337110,349515,355025,359694,380360,400011,414138,450575,490215,482982,518305,
12015,"Charlotte, FL",5380929,5619410,5730459,6119101,6556103,6962398,7295387,7687884,8394191,9140211,10175967,10693397,11897881,
12017,"Citrus, FL",4522086,4564074,4624117,4757839,4993995,5119969,5330024,5598283,5916300,6435564,7223218,7386237,8047307,
12019,"Clay, FL",6927010,7100830,7217454,7614346,8080349,8545265,8911576,9303548,9715708,10473687,11746872,12259704,13193615,
12021,"Collier, FL",21255653,23729762,23286392,26246129,28935924,30423335,33281822,37355366,39621302,41497921,47649704,52150073,58929932,
12023,"Columbia, FL",2004983,1980265,1964586,2060656,2161079,2220444,2339120,2446334,2549508,2798173,3060573,3114392,3381307,
12027,"DeSoto, FL",788929,764792,764414,803985,845989,848690,882944,893702,958289,1031062,1143246,1180852,1278793,
12029,"Dixie, FL",366500,375849,378902,397355,415763,421495,456815,473583,487237,549656,600100,579819,634844,
12031,"Duval, FL",33315082,34274702,34329122,35752345,37767594,38980102,41782284,43431302,46118287,49868926,55444557,57954688,62576226,
12033,"Escambia, FL",10787351,10973822,10925574,11330938,11905344,12335258,12980425,13383957,14148212,15376444,16779043,17268979,18396283,
12035,"Flagler, FL",3382203,3634136,3717555,3994877,4219946,4565689,4965403,5243928,5631624,6197480,7032619,7626454,8417106,
12037,"Franklin, FL",348326,358482,350099,359787,372974,379616,394812,430088,444490,483594,544088,552891,585770,
12039,"Gadsden, FL",1406880,1337710,1301333,1366149,1423960,1461142,1530208,1564139,1643620,1769367,1956400,1948366,2124344,
12041,"Gilchrist, FL",459835,481423,471554,512056,524388,541121,583305,608627,644110,710883,786032,807612,880001,
